,DAY_OF_WEEK,CARRIER_CODE,DEST,DEP_DELAY,SCHEDULED_DURATION,DISTANCE,SCHEDULED_DEPARTURE,ACTUAL_DEPATURE,SCHEDULED_ARRIVAL,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Condition,FLT_SCH_DEPATURE,FLT_SCH_ARRIVAL,TAXI_OUT,SPEED,Region,FLIGHT_TRAFFIC
4744,5,DL,ATL,DELAYED,2.5,1223.0984,Noon,Noon,Noon,50,28,43,W,10,0,30.13,Partly Cloudy,30,36,L,489.23936000000003,South,High
4745,5,DL,LAX,DELAYED,6.233333333333333,3983.1165,Noon,Noon,Evening,50,28,43,W,10,0,30.13,Partly Cloudy,30,36,L,639.0026470588235,West,High
4746,5,B6,TPA,EARLY,2.9833333333333334,1617.3867,Noon,Noon,Evening,50,28,43,W,10,0,30.13,Partly Cloudy,30,36,L,542.1407932960893,South,High
4747,5,B6,CHS,EARLY,2.183333333333333,1023.54024,Noon,Noon,Noon,50,28,43,W,10,0,30.13,Partly Cloudy,30,36,L,468.7970564885497,South,High
4748,5,DL,DEN,DELAYED,4.583333333333333,2616.78684,Noon,Noon,Noon,50,28,43,W,10,0,30.13,Partly Cloudy,30,36,L,570.9353105454546,West,High
4749,5,AA,LAX,EARLY,6.3,3983.1165,Noon,Noon,Evening,50,28,43,W,10,0,30.13,Partly Cloudy,30,36,L,632.2407142857143,West,High
4750,5,B6,LAX,EARLY,6.25,3983.1165,Noon,Noon,Evening,50,28,43,W,10,0,30.13,Partly Cloudy,30,36,L,637.29864,West,High
4751,5,B6,JAX,EARLY,2.5166666666666666,1332.53352,Noon,Noon,Evening,50,28,43,W,10,0,30.13,Partly Cloudy,30,36,L,529.4835178807947,South,High
4752,5,MQ,PIT,EARLY,1.7166666666666666,547.1756,Noon,Noon,Noon,50,28,43,W,10,0,30.13,Partly Cloudy,30,36,L,318.7430679611651,North East,High
4753,5,B6,SAV,EARLY,2.35,1155.50612,Noon,Noon,Evening,50,28,43,W,10,0,30.13,Partly Cloudy,30,36,L,491.7047319148936,South,High
4754,5,AA,DFW,EARLY,4.2,2238.59194,Noon,Noon,Evening,50,28,43,W,10,0,30.13,Partly Cloudy,30,36,L,532.9980809523809,Mid West,High
4755,5,B6,BUF,EARLY,1.4,484.41134,Noon,Noon,Noon,50,28,43,W,10,0,30.13,Partly Cloudy,30,36,L,346.0081,North East,High
4756,5,9E,ORF,EARLY,1.5666666666666667,466.7086,Noon,Noon,Noon,50,28,43,W,10,0,30.13,Partly Cloudy,30,36,L,297.89910638297874,Mid West,High
4757,5,9E,SAV,EARLY,2.433333333333333,1155.50612,Noon,Noon,Evening,50,28,43,W,10,0,30.13,Partly Cloudy,30,36,L,474.86552876712335,South,High
4758,5,B6,ATL,DELAYED,2.6,1223.0984,Noon,Noon,Evening,48,28,46,W,10,0,30.14,Mostly Cloudy,30,36,L,470.42246153846156,South,High
4759,5,9E,BTV,EARLY,1.5,428.08444,Noon,Noon,Noon,48,28,46,W,10,0,30.14,Mostly Cloudy,30,36,H,285.38962666666663,North East,High
4760,5,DL,JAX,EARLY,2.716666666666667,1332.53352,Noon,Noon,Evening,48,28,46,W,10,0,30.14,Mostly Cloudy,30,36,L,490.50313619631896,South,High
4761,5,YX,CMH,EARLY,2.033333333333333,777.31122,Noon,Noon,Noon,48,28,46,W,10,0,30.14,Mostly Cloudy,30,36,L,382.2842065573771,Mid West,High
4762,5,DL,CLT,EARLY,2.35,870.65294,Noon,Noon,Evening,48,28,46,W,10,0,30.14,Mostly Cloudy,30,36,L,370.4906127659574,South,High
4763,5,OO,PIT,EARLY,1.8833333333333333,547.1756,Noon,Noon,Noon,48,28,46,W,10,0,30.14,Mostly Cloudy,30,36,L,290.5357168141593,North East,High
4764,5,DL,LAS,EARLY,5.883333333333334,3617.79632,Noon,Noon,Evening,48,28,46,W,10,0,30.14,Mostly Cloudy,30,36,L,614.9228872521246,West,High
4765,5,DL,ATL,EARLY,2.65,1223.0984,Noon,Noon,Evening,48,28,46,W,10,0,30.14,Mostly Cloudy,30,36,L,461.5465660377359,South,High
4766,5,B6,MSY,ONTIME,3.5166666666666666,1902.23988,Noon,Noon,Evening,48,28,46,W,10,0,30.14,Mostly Cloudy,30,36,L,540.9212928909953,South,High
4767,5,9E,RIC,EARLY,1.65,463.48992,Noon,Noon,Noon,48,28,46,W,10,0,30.14,Mostly Cloudy,29,37,L,280.90298181818184,South,High
4768,5,DL,IAH,DELAYED,4.166666666666667,2280.43478,Noon,Noon,Evening,48,28,46,W,10,0,30.14,Mostly Cloudy,29,37,L,547.3043471999999,South,High
4770,5,B6,FLL,DELAYED,3.183333333333333,1720.38446,Noon,Noon,Evening,48,28,46,W,10,0,30.14,Mostly Cloudy,29,37,L,540.4349089005236,South,High
4771,5,MQ,IND,EARLY,2.55,1070.2111,Noon,Noon,Evening,48,28,46,W,10,0,30.14,Mostly Cloudy,29,37,L,419.6906274509804,Mid West,High
4772,5,DL,MCO,EARLY,3.0,1519.21696,Noon,Noon,Evening,48,28,46,W,10,0,30.14,Mostly Cloudy,29,37,L,506.4056533333333,South,High
4773,5,YX,CMH,EARLY,1.9833333333333334,777.31122,Noon,Noon,Evening,48,28,46,W,10,0,30.14,Mostly Cloudy,29,37,L,391.92162352941176,Mid West,High
4774,5,MQ,ORF,EARLY,1.5,466.7086,Noon,Noon,Noon,48,28,46,W,10,0,30.14,Mostly Cloudy,29,37,L,311.1390666666667,Mid West,High
4777,5,DL,LAX,EARLY,6.383333333333334,3983.1165,Noon,Noon,Evening,48,28,46,W,10,0,30.14,Mostly Cloudy,29,37,L,623.9869190600522,West,High
4778,5,9E,CLE,DELAYED,2.066666666666667,683.9695,Noon,Noon,Noon,48,28,46,W,10,0,30.14,Mostly Cloudy,29,37,L,330.9529838709677,Mid West,High
4779,5,B6,BOS,ONTIME,1.25,300.94658,Noon,Noon,Noon,48,28,46,W,10,0,30.14,Mostly Cloudy,29,37,L,240.757264,North East,High
4780,5,9E,IND,EARLY,2.4833333333333334,1070.2111,Noon,Noon,Evening,48,28,46,W,10,0,30.14,Mostly Cloudy,29,37,L,430.9574899328859,Mid West,High
4781,5,DL,MIA,DELAYED,3.1666666666666665,1752.57126,Noon,Noon,Evening,48,28,46,W,10,0,30.14,Mostly Cloudy,29,37,L,553.4435557894736,South,High
4783,5,DL,SEA,EARLY,6.533333333333333,3897.82148,Noon,Noon,Evening,47,28,48,W,10,0,30.14,Mostly Cloudy,29,37,L,596.6053285714286,West,High
4784,5,OO,BNA,DELAYED,2.8333333333333335,1231.1451,Noon,Noon,Evening,47,28,48,W,10,0,30.14,Mostly Cloudy,29,37,L,434.5218,South,High
4785,5,AA,LAS,EARLY,6.05,3617.79632,Noon,Noon,Evening,47,28,48,W,10,0,30.14,Mostly Cloudy,29,37,L,597.9828628099174,West,High
4786,5,DL,MSY,EARLY,3.466666666666667,1902.23988,Noon,Noon,Evening,47,28,48,W,10,0,30.14,Mostly Cloudy,29,37,L,548.7230423076924,South,High
4787,5,DL,FLL,EARLY,3.216666666666667,1720.38446,Noon,Noon,Evening,47,28,48,W,10,0,30.14,Mostly Cloudy,29,37,L,534.834547150259,South,High
4788,5,B6,ORD,EARLY,2.8833333333333333,1190.9116,Noon,Noon,Evening,47,28,48,W,10,0,30.14,Mostly Cloudy,29,37,L,413.0329248554913,Mid West,High
4789,5,B6,MCO,DELAYED,3.05,1519.21696,Noon,Noon,Evening,47,28,48,W,10,0,30.14,Mostly Cloudy,29,37,L,498.1039213114754,South,High
4790,5,DL,SLC,EARLY,5.416666666666667,3202.5866,Noon,Noon,Evening,47,28,48,W,10,0,30.14,Mostly Cloudy,29,37,L,591.2467569230769,West,High
4791,5,AA,MIA,DELAYED,3.283333333333333,1752.57126,Noon,Noon,Evening,47,28,48,W,10,0,30.14,Mostly Cloudy,31,35,L,533.7780487309644,South,High
4792,5,AA,CLT,EARLY,2.2,870.65294,Noon,Noon,Evening,47,28,48,W,10,0,30.14,Mostly Cloudy,31,35,L,395.7513363636363,South,High
4793,5,9E,ROC,DELAYED,1.5166666666666666,424.86576,Noon,Noon,Evening,47,28,48,W,10,0,30.14,Mostly Cloudy,31,35,L,280.1312703296704,North East,High
4794,5,B6,PBI,DELAYED,3.0,1654.40152,Noon,Noon,Evening,47,28,48,W,10,0,30.14,Mostly Cloudy,31,35,L,551.4671733333333,South,High
4796,5,AA,PHX,EARLY,5.766666666666667,3464.90902,Noon,Noon,Night,47,28,48,W,10,0,30.14,Mostly Cloudy,31,35,L,600.8512751445087,West,High
4797,5,B6,LAX,DELAYED,6.35,3983.1165,Noon,Noon,Evening,47,28,48,W,10,0,30.14,Mostly Cloudy,31,35,L,627.262440944882,West,High
4798,5,DL,TPA,DELAYED,3.05,1617.3867,Noon,Noon,Evening,47,28,48,W,10,0,30.14,Mostly Cloudy,31,35,H,530.2907213114754,South,High
4799,5,MQ,RDU,EARLY,1.9333333333333333,687.18818,Noon,Noon,Evening,47,28,48,W,10,0,30.14,Mostly Cloudy,31,35,L,355.4421620689655,West,High
4800,5,B6,BUR,EARLY,6.283333333333333,3967.0231,Noon,Noon,Evening,47,28,48,W,10,0,30.14,Mostly Cloudy,31,35,L,631.3564615384615,West,High
4801,5,B6,SFO,DELAYED,6.733333333333333,4161.75324,Noon,Noon,Evening,47,28,48,W,10,0,30.14,Mostly Cloudy,31,35,L,618.0821643564357,West,High
4803,5,9E,BUF,EARLY,1.7333333333333334,484.41134,Noon,Noon,Evening,47,28,48,W,10,0,30.14,Mostly Cloudy,31,35,L,279.46808076923077,North East,High
4804,5,MQ,CVG,DELAYED,2.35,947.90126,Noon,Noon,Evening,47,28,48,W,10,0,30.14,Mostly Cloudy,31,35,H,403.3622382978723,Mid West,High
4805,5,9E,PWM,EARLY,1.4166666666666667,439.34982,Noon,Noon,Evening,47,28,48,W,10,0,30.14,Mostly Cloudy,31,35,L,310.12928470588236,West,High
4807,5,DL,ATL,EARLY,2.6,1223.0984,Noon,Noon,Evening,45,29,53,W,10,0,30.16,Mostly Cloudy,31,35,L,470.42246153846156,South,High
4808,5,DL,LAX,EARLY,6.366666666666666,3983.1165,Noon,Noon,Night,45,29,53,W,10,0,30.16,Mostly Cloudy,31,35,L,625.6203926701571,West,High
4809,5,AS,LAX,EARLY,6.666666666666667,3983.1165,Noon,Noon,Night,45,29,53,W,10,0,30.16,Mostly Cloudy,31,35,H,597.467475,West,High
4810,5,DL,MSP,EARLY,3.25,1656.01086,Noon,Noon,Evening,45,29,53,W,10,0,30.16,Mostly Cloudy,31,35,L,509.5418030769231,Mid West,High
4811,5,AA,CLT,EARLY,2.2333333333333334,870.65294,Evening,Noon,Evening,45,29,53,W,10,0,30.16,Mostly Cloudy,31,35,L,389.84459999999996,South,High
4812,5,9E,SYR,EARLY,1.5,336.35206,Noon,Noon,Evening,45,29,53,W,10,0,30.16,Mostly Cloudy,31,35,H,224.23470666666665,North East,High
4815,5,DL,SAN,DELAYED,6.183333333333334,3936.44564,Noon,Evening,Night,45,29,53,W,10,0,30.16,Mostly Cloudy,32,27,L,636.6219363881402,West,High
4816,5,AA,LAX,DELAYED,6.4,3983.1165,Noon,Evening,Night,45,29,53,W,10,0,30.16,Mostly Cloudy,32,27,L,622.361953125,West,High
4817,5,B6,TPA,DELAYED,3.05,1617.3867,Noon,Evening,Night,45,29,53,W,10,0,30.16,Mostly Cloudy,32,27,L,530.2907213114754,South,High
4818,5,B6,RDU,DELAYED,1.75,687.18818,Evening,Evening,Evening,45,29,53,W,10,0,30.16,Mostly Cloudy,32,27,L,392.67896,West,High
4819,5,9E,DTW,EARLY,2.283333333333333,819.15406,Evening,Evening,Evening,45,29,53,W,10,0,30.16,Mostly Cloudy,32,27,L,358.75360291970804,South,High
4821,5,B6,RSW,DELAYED,3.2,1728.43116,Noon,Evening,Night,45,29,53,W,10,0,30.16,Mostly Cloudy,32,27,L,540.1347375,South,High
4822,5,DL,LAS,EARLY,6.0,3617.79632,Evening,Evening,Night,45,29,53,W,10,0,30.16,Mostly Cloudy,32,27,L,602.9660533333333,West,High
4824,5,9E,RDU,EARLY,1.9333333333333333,687.18818,Evening,Evening,Evening,45,29,53,W,10,0,30.16,Mostly Cloudy,32,27,L,355.4421620689655,West,High
4825,5,OO,ORD,DELAYED,3.05,1190.9116,Noon,Evening,Evening,45,29,53,W,10,0,30.16,Mostly Cloudy,32,27,L,390.46281967213116,Mid West,High
4826,5,B6,LAX,DELAYED,6.233333333333333,3983.1165,Evening,Evening,Night,45,29,53,W,10,0,30.16,Mostly Cloudy,32,27,L,639.0026470588235,West,High
4828,5,9E,IAD,DELAYED,1.45,366.92952,Evening,Evening,Evening,47,28,48,W,10,0,30.16,Mostly Cloudy,32,27,L,253.05484137931037,West,High
4829,5,DL,SFO,DELAYED,6.733333333333333,4161.75324,Evening,Evening,Night,47,28,48,W,10,0,30.16,Mostly Cloudy,32,27,H,618.0821643564357,West,High
4830,5,B6,ONT,EARLY,6.166666666666667,3909.08686,Evening,Evening,Night,47,28,48,W,10,0,30.16,Mostly Cloudy,32,27,L,633.9059772972972,West,High
4831,5,B6,SJC,EARLY,6.533333333333333,4134.39446,Evening,Evening,Night,47,28,48,W,10,0,30.16,Mostly Cloudy,32,27,L,632.8154785714287,West,High
4832,5,DL,PDX,ONTIME,6.566666666666666,3949.32036,Evening,Evening,Night,47,28,48,W,10,0,30.16,Mostly Cloudy,32,27,H,601.4193441624366,West,High
4833,5,B6,SEA,ONTIME,6.366666666666666,3897.82148,Evening,Evening,Night,47,28,48,W,10,0,30.16,Mostly Cloudy,32,27,H,612.2232691099478,West,High
4834,5,9E,IND,EARLY,2.45,1070.2111,Evening,Evening,Night,47,28,48,W,10,0,30.16,Mostly Cloudy,40,32,L,436.8208571428571,Mid West,High
4835,5,AA,SFO,DELAYED,6.716666666666667,4161.75324,Evening,Evening,Night,47,28,48,W,10,0,30.16,Mostly Cloudy,40,32,L,619.6158669975187,West,High
4836,5,OO,BNA,EARLY,2.6166666666666667,1231.1451,Evening,Evening,Evening,47,28,48,W,10,0,30.16,Mostly Cloudy,40,32,L,470.5013121019108,South,High
4837,5,DL,PHX,EARLY,5.733333333333333,3464.90902,Evening,Evening,Night,47,28,48,W,10,0,30.16,Mostly Cloudy,40,32,L,604.3445965116279,West,High
4838,5,DL,LAX,DELAYED,6.333333333333333,3983.1165,Evening,Evening,Night,47,28,48,W,10,0,30.16,Mostly Cloudy,40,32,H,628.9131315789474,West,High
4839,5,DL,DFW,EARLY,4.266666666666667,2238.59194,Evening,Evening,Night,47,28,48,W,10,0,30.16,Mostly Cloudy,40,32,L,524.6699859375,Mid West,High
4840,5,B6,LGB,DELAYED,6.2,3967.0231,Evening,Evening,Night,47,28,48,W,10,0,30.16,Mostly Cloudy,40,32,L,639.842435483871,West,High
4841,5,AA,LAX,EARLY,6.5,3983.1165,Evening,Evening,Night,47,28,48,W,10,0,30.16,Mostly Cloudy,40,32,L,612.7871538461538,West,High
4842,5,DL,SAT,EARLY,4.366666666666666,2554.02258,Evening,Evening,Night,47,28,48,W,10,0,30.16,Mostly Cloudy,40,32,L,584.8906671755725,South,High
4843,5,B6,BUF,EARLY,1.5,484.41134,Evening,Evening,Night,47,28,48,W,10,0,30.16,Mostly Cloudy,40,32,L,322.94089333333335,North East,High
4844,5,DL,SEA,EARLY,6.6,3897.82148,Evening,Evening,Night,47,28,48,W,10,0,30.16,Mostly Cloudy,40,32,H,590.5790121212121,West,High
4845,5,AA,SAT,DELAYED,4.583333333333333,2554.02258,Evening,Evening,Night,47,28,48,W,10,0,30.16,Mostly Cloudy,40,32,L,557.2412901818182,South,High
4846,5,DL,AUS,EARLY,4.266666666666667,2447.80614,Evening,Evening,Night,47,28,48,W,10,0,30.16,Mostly Cloudy,40,32,L,573.7045640625,South,High
4847,5,B6,PSP,DELAYED,6.033333333333333,3827.01052,Evening,Evening,Night,47,28,48,W,10,0,30.16,Mostly Cloudy,40,32,L,634.3111359116022,West,High
4848,5,B6,FLL,EARLY,3.1333333333333333,1720.38446,Evening,Evening,Night,47,28,48,W,10,0,30.16,Mostly Cloudy,40,32,L,549.058870212766,South,High
4849,5,B6,MCO,DELAYED,2.933333333333333,1519.21696,Evening,Evening,Night,47,28,48,W,10,0,30.16,Mostly Cloudy,40,32,L,517.9148727272727,South,High
4850,5,B6,OAK,EARLY,6.533333333333333,4145.65984,Evening,Evening,Night,47,28,48,W,10,0,30.16,Mostly Cloudy,40,32,L,634.5397714285715,West,High
4851,5,B6,SYR,EARLY,1.2666666666666666,336.35206,Evening,Evening,Night,47,28,48,W,10,0,30.16,Mostly Cloudy,40,32,L,265.54110000000003,North East,High
4852,5,DL,ATL,DELAYED,2.6166666666666667,1223.0984,Evening,Evening,Night,47,28,48,W,10,0,30.16,Mostly Cloudy,40,32,L,467.4261401273886,South,High
4853,5,B6,PHX,EARLY,5.616666666666666,3464.90902,Evening,Evening,Night,47,28,48,W,10,0,30.16,Mostly Cloudy,40,32,L,616.8977483679525,West,High
4855,5,9E,CVG,DELAYED,2.3333333333333335,947.90126,Evening,Evening,Night,47,28,48,W,10,0,30.16,Mostly Cloudy,40,27,L,406.24339714285713,Mid West,High
4856,5,MQ,ORF,EARLY,1.5666666666666667,466.7086,Evening,Evening,Night,47,28,48,W,10,0,30.16,Mostly Cloudy,40,27,L,297.89910638297874,Mid West,High
4857,5,DL,MSY,EARLY,3.4833333333333334,1902.23988,Evening,Evening,Night,48,26,42,W,12,0,30.16,Mostly Cloudy,40,27,L,546.0975732057417,South,High
4858,5,DL,DTW,EARLY,2.216666666666667,819.15406,Evening,Evening,Night,48,26,42,W,12,0,30.16,Mostly Cloudy,40,27,H,369.543184962406,South,High
4859,5,DL,LAX,EARLY,6.45,3983.1165,Evening,Evening,Night,48,26,42,W,12,0,30.16,Mostly Cloudy,40,27,H,617.5374418604652,West,High
4860,5,DL,MSP,EARLY,3.2666666666666666,1656.01086,Evening,Evening,Night,48,26,42,W,12,0,30.16,Mostly Cloudy,40,27,L,506.94210000000004,Mid West,High
4861,5,DL,SLC,EARLY,5.483333333333333,3202.5866,Evening,Evening,Night,48,26,42,W,12,0,30.16,Mostly Cloudy,40,27,L,584.0583465045593,West,High
4862,5,DL,MIA,DELAYED,3.2333333333333334,1752.57126,Evening,Evening,Night,48,26,42,W,12,0,30.16,Mostly Cloudy,40,27,H,542.0323484536082,South,High
4863,5,B6,LAS,EARLY,5.883333333333334,3617.79632,Evening,Evening,Night,48,26,42,W,12,0,30.16,Mostly Cloudy,40,27,L,614.9228872521246,West,High
4865,5,9E,CLE,EARLY,2.0833333333333335,683.9695,Evening,Evening,Night,48,26,42,W,12,0,30.16,Mostly Cloudy,40,27,H,328.30536,Mid West,High
4866,5,DL,MCO,EARLY,2.95,1519.21696,Evening,Evening,Night,48,26,42,W,12,0,30.16,Mostly Cloudy,40,27,L,514.9888,South,High
4867,5,DL,TPA,DELAYED,2.9833333333333334,1617.3867,Evening,Evening,Night,48,26,42,W,12,0,30.16,Mostly Cloudy,40,27,L,542.1407932960893,South,High
4868,5,DL,SAN,EARLY,6.383333333333334,3936.44564,Evening,Evening,Night,48,26,42,W,12,0,30.16,Mostly Cloudy,40,27,H,616.6755571801566,West,High
4869,5,DL,FLL,EARLY,3.283333333333333,1720.38446,Evening,Evening,Night,48,26,42,W,12,0,30.16,Mostly Cloudy,40,27,H,523.9749624365483,South,High
4870,5,AS,SEA,DELAYED,6.516666666666667,3897.82148,Evening,Evening,Night,48,26,42,W,12,0,30.16,Mostly Cloudy,40,27,H,598.1311734015345,West,High
4871,5,B6,LAX,EARLY,6.45,3983.1165,Evening,Evening,Night,48,26,42,W,12,0,30.16,Mostly Cloudy,40,27,L,617.5374418604652,West,High
4873,5,DL,CLT,EARLY,2.533333333333333,870.65294,Evening,Evening,Night,48,26,42,W,12,0,30.16,Mostly Cloudy,40,27,L,343.67879210526314,South,High
4874,5,DL,DEN,EARLY,4.816666666666666,2616.78684,Evening,Evening,Night,48,26,42,W,12,0,30.16,Mostly Cloudy,40,27,L,543.2775446366783,West,High
4875,5,B6,SLC,ONTIME,5.45,3202.5866,Evening,Evening,Night,48,26,42,W,12,0,30.16,Mostly Cloudy,40,27,H,587.6305688073395,West,High
4876,5,AA,LAX,EARLY,6.566666666666666,3983.1165,Evening,Evening,Night,48,26,42,W,12,0,30.16,Mostly Cloudy,40,27,L,606.5659644670051,West,High
4877,5,9E,JAX,EARLY,2.85,1332.53352,Evening,Evening,Night,48,26,42,W,12,0,30.16,Mostly Cloudy,40,27,H,467.5556210526315,South,High
4878,5,MQ,BNA,EARLY,2.75,1231.1451,Evening,Evening,Night,48,26,42,W,12,0,30.16,Mostly Cloudy,40,27,L,447.68912727272726,South,High
4879,5,OO,ORD,ONTIME,3.0,1190.9116,Evening,Evening,Night,48,26,42,W,12,0,30.16,Mostly Cloudy,40,27,H,396.9705333333333,Mid West,High
4880,5,B6,ABQ,EARLY,5.116666666666666,2938.65484,Evening,Evening,Night,48,26,42,W,12,0,30.16,Mostly Cloudy,40,27,L,574.3299361563519,West,High
4894,5,9E,RDU,DELAYED,2.066666666666667,687.18818,Night,Night,Night,47,27,46,N,10,0,30.19,Mostly Cloudy,32,34,L,332.5104096774193,West,High
4896,5,9E,PIT,EARLY,1.9333333333333333,547.1756,Night,Night,Night,47,27,46,N,10,0,30.19,Mostly Cloudy,32,34,H,283.0218620689655,North East,High
4898,5,9E,ORF,EARLY,1.6166666666666667,466.7086,Night,Night,Night,47,27,46,N,10,0,30.19,Mostly Cloudy,32,34,H,288.68573195876286,Mid West,High
4899,5,AA,PHX,EARLY,5.8,3464.90902,Night,Night,Midnight,47,27,46,N,10,0,30.19,Mostly Cloudy,32,34,L,597.3981068965518,West,High
4900,5,DL,DCA,DELAYED,1.4833333333333334,342.78942,Night,Night,Night,47,27,46,N,10,0,30.19,Mostly Cloudy,32,34,L,231.09399101123594,West,High
4901,5,B6,LAX,ONTIME,6.266666666666667,3983.1165,Night,Night,Midnight,47,27,46,N,10,0,30.19,Mostly Cloudy,32,34,L,635.6036968085107,West,High
4902,5,B6,LAS,EARLY,5.783333333333333,3617.79632,Night,Night,Midnight,47,27,46,N,10,0,30.19,Mostly Cloudy,32,34,L,625.5555596541786,West,High
4903,5,MQ,RDU,EARLY,1.9,687.18818,Night,Night,Night,47,27,46,N,10,0,30.19,Mostly Cloudy,32,34,H,361.67798947368425,West,High
4904,5,AA,AUS,EARLY,4.4,2447.80614,Night,Night,Midnight,47,27,46,N,10,0,30.19,Mostly Cloudy,32,34,L,556.3195772727273,South,High
4905,5,9E,IAD,EARLY,1.45,366.92952,Night,Night,Night,47,27,46,N,10,0,30.19,Mostly Cloudy,32,34,L,253.05484137931037,West,High
4906,5,AA,LAX,EARLY,6.4,3983.1165,Night,Night,Midnight,47,27,46,N,10,0,30.19,Mostly Cloudy,32,34,L,622.361953125,West,High
4908,5,B6,TPA,EARLY,2.9833333333333334,1617.3867,Night,Night,Midnight,47,27,46,N,10,0,30.19,Mostly Cloudy,32,34,L,542.1407932960893,South,High
4909,5,B6,AUS,DELAYED,4.2,2447.80614,Night,Night,Midnight,47,27,46,N,10,0,30.19,Mostly Cloudy,32,34,L,582.8109857142857,South,High
4910,5,B6,SFO,EARLY,6.5,4161.75324,Night,Night,Midnight,47,27,46,N,10,0,30.19,Mostly Cloudy,32,34,L,640.2697292307693,West,High
4911,5,9E,BTV,EARLY,1.3833333333333333,428.08444,Night,Night,Night,46,29,51,N,17,21,30.2,Mostly Cloudy,32,34,L,309.4586313253012,North East,High
4912,5,B6,RSW,DELAYED,3.183333333333333,1728.43116,Night,Night,Midnight,46,29,51,N,17,21,30.2,Mostly Cloudy,32,34,L,542.9626680628273,South,High
4913,5,DL,LAX,DELAYED,6.35,3983.1165,Night,Night,Midnight,46,29,51,N,17,21,30.2,Mostly Cloudy,23,33,L,627.262440944882,West,High
4914,5,9E,ROC,DELAYED,1.5666666666666667,424.86576,Night,Night,Night,46,29,51,N,17,21,30.2,Mostly Cloudy,23,33,L,271.1909106382979,North East,High
4915,5,OO,BUF,EARLY,1.6833333333333333,484.41134,Night,Night,Night,46,29,51,N,17,21,30.2,Mostly Cloudy,23,33,L,287.7691128712871,North East,High
4916,5,9E,SYR,DELAYED,1.3833333333333333,336.35206,Night,Night,Night,46,29,51,N,17,21,30.2,Mostly Cloudy,23,33,L,243.1460674698795,North East,High
4917,5,9E,PWM,EARLY,1.3833333333333333,439.34982,Night,Night,Night,46,29,51,N,17,21,30.2,Mostly Cloudy,23,33,L,317.6022795180723,West,High
4918,5,B6,JAX,DELAYED,2.6166666666666667,1332.53352,Night,Night,Night,46,29,51,N,17,21,30.2,Mostly Cloudy,23,33,L,509.2484789808917,South,High
4919,5,B6,LAX,EARLY,6.233333333333333,3983.1165,Night,Night,Midnight,46,29,51,N,17,21,30.2,Mostly Cloudy,23,33,L,639.0026470588235,West,High
4920,5,B6,MCO,DELAYED,2.8,1519.21696,Night,Night,Midnight,46,29,51,N,17,21,30.2,Mostly Cloudy,23,33,L,542.5774857142858,South,High
4922,5,AA,BOS,EARLY,1.2666666666666666,300.94658,Night,Night,Midnight,44,29,55,N,21,30,30.21,Mostly Cloudy / Windy,23,33,L,237.5894052631579,North East,High
4923,5,B6,ROC,ONTIME,1.3,424.86576,Night,Night,Midnight,44,29,55,N,21,30,30.21,Mostly Cloudy / Windy,21,21,L,326.81981538461537,North East,Medium
4925,5,B6,BUF,DELAYED,1.3833333333333333,484.41134,Night,Night,Midnight,44,29,55,N,21,30,30.21,Mostly Cloudy / Windy,21,21,L,350.1768722891566,North East,Medium
4936,6,AA,MIA,ONTIME,3.2333333333333334,1752.57126,Morning,Morning,Morning,36,14,41,N,14,0,30.36,Fair,14,18,L,542.0323484536082,South,Medium
4937,6,AA,CLT,EARLY,2.2333333333333334,870.65294,Morning,Morning,Morning,36,14,41,N,14,0,30.36,Fair,14,18,L,389.84459999999996,South,Medium
4938,6,AA,DCA,EARLY,1.4666666666666666,342.78942,Morning,Morning,Morning,36,14,41,N,14,0,30.36,Fair,14,18,L,233.7200590909091,West,Medium
4939,6,B6,MSY,EARLY,3.4,1902.23988,Morning,Morning,Morning,36,14,41,N,14,0,30.36,Fair,14,18,L,559.4823176470588,South,Medium
4940,6,AA,DFW,EARLY,4.216666666666667,2238.59194,Morning,Morning,Morning,36,14,41,N,14,0,30.36,Fair,14,18,L,530.8913691699604,Mid West,Medium
4943,6,B6,SAV,EARLY,2.3833333333333333,1155.50612,Morning,Morning,Morning,36,14,41,N,14,0,30.36,Fair,14,18,L,484.82774265734264,South,Medium
4944,6,DL,MSP,EARLY,3.1166666666666667,1656.01086,Morning,Morning,Morning,35,13,40,N,20,25,30.43,Fair,14,18,H,531.3403828877006,Mid West,Medium
4945,6,B6,BUF,DELAYED,1.3333333333333333,484.41134,Morning,Morning,Morning,35,13,40,N,20,25,30.43,Fair,14,18,L,363.308505,North East,Medium
4946,6,AA,SFO,EARLY,6.683333333333334,4161.75324,Morning,Morning,Morning,35,13,40,N,20,25,30.43,Fair,14,18,L,622.7062204488777,West,Medium
4947,6,B6,ATL,EARLY,2.566666666666667,1223.0984,Morning,Morning,Morning,35,13,40,N,20,25,30.43,Fair,14,18,L,476.53184415584417,South,Medium
4948,6,DL,BOS,EARLY,1.3166666666666667,300.94658,Morning,Morning,Morning,35,13,40,N,20,25,30.43,Fair,14,18,L,228.56702278481012,North East,Medium
4949,6,DL,LAX,EARLY,6.25,3983.1165,Morning,Morning,Morning,35,13,40,N,20,25,30.43,Fair,14,18,H,637.29864,West,Medium
